date,county,count,latitude,longitude,state
2017.06.04,"Mecklenburg,NC",1787,35.26,-80.8,NC
2017.06.02,"Mecklenburg,NC",1929,35.26,-80.8,NC
2017.06.02,"Mecklenburg,NC",2232,35.26,-80.8,NC
2017.06.04,"Mecklenburg,NC",2864,35.26,-80.8,NC
2017.06.04,"Mecklenburg,NC",3482,35.26,-80.8,NC
2017.06.03,"Mecklenburg,NC",3663,35.26,-80.8,NC
2017.06.04,"Mecklenburg,NC",4814,35.26,-80.8,NC
2017.06.01,"Medina,OH",582,41.13,-81.87,OH
2017.06.04,"Medina,OH",734,41.13,-81.87,OH
2017.06.01,"Medina,OH",1842,41.13,-81.87,OH
2017.06.01,"Medina,OH",3080,41.13,-81.87,OH
2017.06.01,"Medina,TX",1819,29.8,-99.25,TX
2017.06.02,"Meigs,TN",587,35.68,-84.72,TN
2017.06.03,"Menard,IL",986,37.92,-89.83,IL
2017.06.02,"Mendocino,CA",505,39.3,-123.8,CA
2017.06.03,"Mendocino,CA",515,39.3,-123.8,CA
2017.06.04,"Mendocino,CA",683,39.3,-123.8,CA
2017.06.04,"Mendocino,CA",790,39.3,-123.8,CA
2017.06.04,"Mendocino,CA",1912,39.3,-123.8,CA
2017.06.04,"Merced,CA",520,37.3,-120.48,CA
2017.06.03,"Merced,CA",527,37.3,-120.48,CA
2017.06.03,"Merced,CA",770,37.3,-120.48,CA
2017.06.03,"Merced,CA",872,37.3,-120.48,CA
2017.06.01,"Merced,CA",938,37.3,-120.48,CA
2017.06.01,"Merced,CA",1147,37.3,-120.48,CA
2017.06.01,"Merced,CA",1171,37.3,-120.48,CA
2017.06.01,"Merced,CA",1569,37.3,-120.48,CA
2017.06.01,"Merced,CA",2324,37.3,-120.48,CA
2017.06.02,"Merced,CA",4780,37.3,-120.48,CA
2017.06.02,"Mercer,KY",522,37.25,-87.15,KY
2017.06.01,"Mercer,NJ",509,40.23,-74.68,NJ
2017.06.03,"Mercer,NJ",521,40.23,-74.68,NJ
2017.06.03,"Mercer,NJ",554,40.23,-74.68,NJ
2017.06.03,"Mercer,NJ",566,40.23,-74.68,NJ
2017.06.03,"Mercer,NJ",622,40.23,-74.68,NJ
2017.06.03,"Mercer,NJ",749,40.23,-74.68,NJ
2017.06.04,"Mercer,NJ",769,40.23,-74.68,NJ
2017.06.03,"Mercer,NJ",1063,40.23,-74.68,NJ
2017.06.02,"Mercer,NJ",1541,40.23,-74.68,NJ
2017.06.02,"Mercer,NJ",4482,40.23,-74.68,NJ
2017.06.02,"Mercer,PA",578,41.23,-80.23,PA
2017.06.01,"Mercer,PA",602,41.23,-80.23,PA
2017.06.02,"Mercer,PA",968,41.23,-80.23,PA
2017.06.01,"Mercer,PA",1277,41.23,-80.23,PA
2017.06.03,"Mercer,PA",1370,41.23,-80.23,PA
2017.06.03,"Mercer,WV",683,38.65,-82.17,WV
2017.06.04,"Meriwether,GA",664,33.15,-83.32,GA
2017.06.01,"Merrimack,NH",779,42.87,-71.5,NH
2017.06.01,"Mesa,CO",582,38.25,-104.65,CO
2017.06.02,"Mesa,CO",631,38.25,-104.65,CO
2017.06.04,"Mesa,CO",655,38.25,-104.65,CO
2017.06.04,"Mesa,CO",679,38.25,-104.65,CO
2017.06.04,"Mesa,CO",697,38.25,-104.65,CO
2017.06.02,"Miami,IN",710,40.62,-86.1,IN
2017.06.03,"Miami,IN",747,40.62,-86.1,IN
2017.06.03,"Miami,KS",1177,38.56,-94.84,KS
2017.06.04,"Miami,OH",597,39.22,-84.7,OH
2017.06.02,"Miami,OH",697,39.22,-84.7,OH
2017.06.01,"Miami,OH",791,39.22,-84.7,OH
2017.06.01,"Miami,OH",1176,39.22,-84.7,OH
2017.06.03,"Middlesex,MA",506,42.63,-71.35,MA
2017.06.01,"Middlesex,MA",516,42.63,-71.35,MA
2017.06.04,"Middlesex,MA",528,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",535,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",564,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",576,42.63,-71.35,MA
2017.06.03,"Middlesex,MA",581,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",589,42.63,-71.35,MA
2017.06.04,"Middlesex,MA",611,42.63,-71.35,MA
2017.06.04,"Middlesex,MA",614,42.63,-71.35,MA
2017.06.04,"Middlesex,MA",621,42.63,-71.35,MA
2017.06.03,"Middlesex,MA",634,42.63,-71.35,MA
2017.06.03,"Middlesex,MA",642,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",651,42.63,-71.35,MA
2017.06.03,"Middlesex,MA",682,42.63,-71.35,MA
2017.06.04,"Middlesex,MA",723,42.63,-71.35,MA
2017.06.03,"Middlesex,MA",736,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",740,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",743,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",780,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",787,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",790,42.63,-71.35,MA
2017.06.01,"Middlesex,MA",796,42.63,-71.35,MA
2017.06.03,"Middlesex,MA",808,42.63,-71.35,MA
2017.06.04,"Middlesex,MA",810,42.63,-71.35,MA
2017.06.01,"Middlesex,MA",816,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",850,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",858,42.63,-71.35,MA
2017.06.03,"Middlesex,MA",861,42.63,-71.35,MA
2017.06.01,"Middlesex,MA",913,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",940,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",1019,42.63,-71.35,MA
2017.06.01,"Middlesex,MA",1063,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",1066,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",1095,42.63,-71.35,MA
2017.06.01,"Middlesex,MA",1117,42.63,-71.35,MA
2017.06.04,"Middlesex,MA",1262,42.63,-71.35,MA
2017.06.01,"Middlesex,MA",1306,42.63,-71.35,MA
2017.06.04,"Middlesex,MA",1335,42.63,-71.35,MA
2017.06.04,"Middlesex,MA",1340,42.63,-71.35,MA
2017.06.01,"Middlesex,MA",1409,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",1424,42.63,-71.35,MA
2017.06.03,"Middlesex,MA",1432,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",1436,42.63,-71.35,MA
2017.06.01,"Middlesex,MA",1501,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",1610,42.63,-71.35,MA
2017.06.03,"Middlesex,MA",1632,42.63,-71.35,MA
2017.06.01,"Middlesex,MA",1637,42.63,-71.35,MA
2017.06.01,"Middlesex,MA",1903,42.63,-71.35,MA
2017.06.01,"Middlesex,MA",1915,42.63,-71.35,MA
2017.06.01,"Middlesex,MA",1945,42.63,-71.35,MA
2017.06.03,"Middlesex,MA",1975,42.63,-71.35,MA
2017.06.04,"Middlesex,MA",2123,42.63,-71.35,MA
2017.06.04,"Middlesex,MA",2269,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",2811,42.63,-71.35,MA
2017.06.04,"Middlesex,MA",3313,42.63,-71.35,MA
2017.06.04,"Middlesex,MA",3322,42.63,-71.35,MA
2017.06.01,"Middlesex,MA",4759,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",5357,42.63,-71.35,MA
2017.06.03,"Middlesex,MA",5527,42.63,-71.35,MA
2017.06.02,"Middlesex,MA",10325,42.63,-71.35,MA
2017.06.04,"Middlesex,NJ",520,40.57,-74.5,NJ
2017.06.04,"Middlesex,NJ",536,40.57,-74.5,NJ
2017.06.04,"Middlesex,NJ",545,40.57,-74.5,NJ
2017.06.04,"Middlesex,NJ",558,40.57,-74.5,NJ
2017.06.04,"Middlesex,NJ",598,40.57,-74.5,NJ
2017.06.03,"Middlesex,NJ",609,40.57,-74.5,NJ
2017.06.04,"Middlesex,NJ",631,40.57,-74.5,NJ
2017.06.01,"Middlesex,NJ",647,40.57,-74.5,NJ
2017.06.02,"Middlesex,NJ",652,40.57,-74.5,NJ
2017.06.04,"Middlesex,NJ",656,40.57,-74.5,NJ
2017.06.01,"Middlesex,NJ",690,40.57,-74.5,NJ
2017.06.03,"Middlesex,NJ",695,40.57,-74.5,NJ
2017.06.03,"Middlesex,NJ",730,40.57,-74.5,NJ
2017.06.02,"Middlesex,NJ",733,40.57,-74.5,NJ
2017.06.04,"Middlesex,NJ",926,40.57,-74.5,NJ
2017.06.04,"Middlesex,NJ",942,40.57,-74.5,NJ
2017.06.02,"Middlesex,NJ",1106,40.57,-74.5,NJ
2017.06.01,"Middlesex,NJ",1284,40.57,-74.5,NJ
2017.06.02,"Middlesex,NJ",1410,40.57,-74.5,NJ
2017.06.01,"Middlesex,NJ",1643,40.57,-74.5,NJ
2017.06.03,"Middlesex,NJ",2566,40.57,-74.5,NJ
2017.06.02,"Midland,MI",500,43.62,-84.25,MI
2017.06.04,"Midland,MI",661,43.62,-84.25,MI
2017.06.03,"Midland,MI",1094,43.62,-84.25,MI
2017.06.02,"Midland,TX",657,32,-102.08,TX
2017.06.03,"Midland,TX",673,32,-102.08,TX
2017.06.01,"Midland,TX",776,32,-102.08,TX
2017.06.01,"Midland,TX",1183,32,-102.08,TX
2017.06.01,"Midland,TX",1326,32,-102.08,TX
2017.06.03,"Midland,TX",1393,32,-102.08,TX
2017.06.03,"Midland,TX",1407,32,-102.08,TX
2017.06.01,"Midland,TX",1449,32,-102.08,TX
2017.06.03,"Midland,TX",1462,32,-102.08,TX
2017.06.04,"Milam,TX",516,31.43,-93.85,TX
2017.06.03,"Millard,UT",565,39.06,-113.03,UT
2017.06.03,"Miller,AR",2528,33.78,-94.47,AR
2017.06.04,"Miller,MO",525,37.22,-93.83,MO
2017.06.03,"Milwaukee,WI",508,43.03,-87.9,WI
2017.06.03,"Milwaukee,WI",526,43.03,-87.9,WI
2017.06.03,"Milwaukee,WI",532,43.03,-87.9,WI
2017.06.03,"Milwaukee,WI",610,43.03,-87.9,WI
2017.06.03,"Milwaukee,WI",613,43.03,-87.9,WI
2017.06.04,"Milwaukee,WI",638,43.03,-87.9,WI
2017.06.02,"Milwaukee,WI",692,43.03,-87.9,WI
2017.06.01,"Milwaukee,WI",711,43.03,-87.9,WI
2017.06.03,"Milwaukee,WI",755,43.03,-87.9,WI
2017.06.03,"Milwaukee,WI",782,43.03,-87.9,WI
2017.06.03,"Milwaukee,WI",784,43.03,-87.9,WI
2017.06.01,"Milwaukee,WI",844,43.03,-87.9,WI
2017.06.03,"Milwaukee,WI",856,43.03,-87.9,WI
2017.06.04,"Milwaukee,WI",859,43.03,-87.9,WI
2017.06.03,"Milwaukee,WI",975,43.03,-87.9,WI
2017.06.01,"Milwaukee,WI",1016,43.03,-87.9,WI
2017.06.01,"Milwaukee,WI",1079,43.03,-87.9,WI
2017.06.02,"Milwaukee,WI",1240,43.03,-87.9,WI
2017.06.03,"Milwaukee,WI",1287,43.03,-87.9,WI
2017.06.04,"Milwaukee,WI",1581,43.03,-87.9,WI
2017.06.04,"Milwaukee,WI",1961,43.03,-87.9,WI
2017.06.02,"Milwaukee,WI",2103,43.03,-87.9,WI
2017.06.02,"Milwaukee,WI",2146,43.03,-87.9,WI
2017.06.02,"Milwaukee,WI",2337,43.03,-87.9,WI
2017.06.04,"Milwaukee,WI",2886,43.03,-87.9,WI
2017.06.01,"Milwaukee,WI",4578,43.03,-87.9,WI
2017.06.02,"Milwaukee,WI",4858,43.03,-87.9,WI
2017.06.02,"Milwaukee,WI",7289,43.03,-87.9,WI
2017.06.03,"Mineral,WV",836,37.73,-81.82,WV
2017.06.04,"Mingo,WV",777,38.5,-80.05,WV
2017.06.03,"Minnehaha,SD",505,43.67,-96.79,SD
2017.06.02,"Minnehaha,SD",554,43.67,-96.79,SD
2017.06.02,"Minnehaha,SD",645,43.67,-96.79,SD
2017.06.02,"Minnehaha,SD",775,43.67,-96.79,SD
2017.06.03,"Minnehaha,SD",777,43.67,-96.79,SD
2017.06.04,"Mississippi,AR",517,35.7,-89.97,AR
2017.06.02,"Mississippi,AR",922,35.7,-89.97,AR
2017.06.01,"Mississippi,MO",571,36.82,-89.22,MO
2017.06.04,"Missoula,MT",580,46.87,-114,MT
2017.06.01,"Missoula,MT",609,46.87,-114,MT
2017.06.04,"Missoula,MT",625,46.87,-114,MT
2017.06.02,"Missoula,MT",644,46.87,-114,MT
2017.06.01,"Missoula,MT",680,46.87,-114,MT
2017.06.02,"Missoula,MT",1061,46.87,-114,MT
2017.06.04,"Mobile,AL",509,30.7,-88.05,AL
2017.06.04,"Mobile,AL",515,30.7,-88.05,AL
2017.06.02,"Mobile,AL",537,30.7,-88.05,AL
2017.06.02,"Mobile,AL",550,30.7,-88.05,AL
2017.06.02,"Mobile,AL",593,30.7,-88.05,AL
2017.06.04,"Mobile,AL",597,30.7,-88.05,AL
2017.06.01,"Mobile,AL",733,30.7,-88.05,AL
2017.06.04,"Mobile,AL",736,30.7,-88.05,AL
2017.06.03,"Mobile,AL",829,30.7,-88.05,AL
2017.06.03,"Mobile,AL",830,30.7,-88.05,AL
2017.06.03,"Mobile,AL",857,30.7,-88.05,AL
2017.06.01,"Mobile,AL",937,30.7,-88.05,AL
2017.06.01,"Mobile,AL",1010,30.7,-88.05,AL
2017.06.04,"Mobile,AL",1323,30.7,-88.05,AL
2017.06.03,"Mobile,AL",1755,30.7,-88.05,AL
2017.06.03,"Mobile,AL",5851,30.7,-88.05,AL
2017.06.03,"Modoc,CA",1559,41.59,-120.73,CA
2017.06.03,"Mohave,AZ",530,35.33,-114.58,AZ
2017.06.03,"Mohave,AZ",555,35.33,-114.58,AZ
2017.06.03,"Mohave,AZ",570,35.33,-114.58,AZ
2017.06.02,"Mohave,AZ",768,35.33,-114.58,AZ
2017.06.01,"Mohave,AZ",991,35.33,-114.58,AZ
2017.06.02,"Mohave,AZ",998,35.33,-114.58,AZ
2017.06.03,"Mohave,AZ",1132,35.33,-114.58,AZ
2017.06.04,"Mohave,AZ",1242,35.33,-114.58,AZ
2017.06.02,"Mohave,AZ",2936,35.33,-114.58,AZ
2017.06.03,"Mohave,AZ",3827,35.33,-114.58,AZ
2017.06.04,"Monmouth,NJ",505,40.32,-74.07,NJ
2017.06.01,"Monmouth,NJ",506,40.32,-74.07,NJ
2017.06.03,"Monmouth,NJ",513,40.32,-74.07,NJ
2017.06.01,"Monmouth,NJ",533,40.32,-74.07,NJ
2017.06.01,"Monmouth,NJ",550,40.32,-74.07,NJ
2017.06.04,"Monmouth,NJ",577,40.32,-74.07,NJ
2017.06.04,"Monmouth,NJ",619,40.32,-74.07,NJ
2017.06.02,"Monmouth,NJ",667,40.32,-74.07,NJ
2017.06.02,"Monmouth,NJ",747,40.32,-74.07,NJ
2017.06.03,"Monmouth,NJ",755,40.32,-74.07,NJ
2017.06.03,"Monmouth,NJ",1127,40.32,-74.07,NJ
2017.06.02,"Monmouth,NJ",1150,40.32,-74.07,NJ
2017.06.03,"Monmouth,NJ",1190,40.32,-74.07,NJ
2017.06.03,"Monmouth,NJ",1314,40.32,-74.07,NJ
2017.06.01,"Monmouth,NJ",1326,40.32,-74.07,NJ
2017.06.01,"Monmouth,NJ",1539,40.32,-74.07,NJ
2017.06.02,"Mono,CA",1148,37.35,-119.05,CA
2017.06.01,"Monongalia,WV",552,39.58,-80.09,WV
2017.06.03,"Monongalia,WV",609,39.58,-80.09,WV
2017.06.01,"Monroe,AL",1001,31.53,-87.28,AL
2017.06.04,"Monroe,FL",751,25.9,-81.28,FL
2017.06.02,"Monroe,FL",1239,25.9,-81.28,FL
2017.06.02,"Monroe,FL",1844,25.9,-81.28,FL
2017.06.01,"Monroe,GA",726,33.8,-83.72,GA
2017.06.03,"Monroe,IL",529,42.1,-89,IL
2017.06.02,"Monroe,IN",508,40.28,-86.73,IN
2017.06.01,"Monroe,IN",622,40.28,-86.73,IN
2017.06.02,"Monroe,IN",637,40.28,-86.73,IN
2017.06.03,"Monroe,IN",763,40.28,-86.73,IN
2017.06.04,"Monroe,IN",839,40.28,-86.73,IN
2017.06.03,"Monroe,IN",897,40.28,-86.73,IN
2017.06.01,"Monroe,IN",1012,40.28,-86.73,IN
2017.06.04,"Monroe,IN",1836,40.28,-86.73,IN
2017.06.02,"Monroe,IN",4041,40.28,-86.73,IN
2017.06.02,"Monroe,MI",3309,41.92,-83.4,MI
2017.06.03,"Monroe,MS",740,31.47,-90.83,MS
2017.06.04,"Monroe,NY",509,41.33,-74.18,NY
2017.06.01,"Monroe,NY",510,41.33,-74.18,NY
2017.06.04,"Monroe,NY",519,41.33,-74.18,NY
2017.06.01,"Monroe,NY",527,41.33,-74.18,NY
2017.06.04,"Monroe,NY",531,41.33,-74.18,NY
2017.06.03,"Monroe,NY",571,41.33,-74.18,NY
2017.06.04,"Monroe,NY",573,41.33,-74.18,NY
2017.06.03,"Monroe,NY",583,41.33,-74.18,NY
2017.06.01,"Monroe,NY",628,41.33,-74.18,NY
2017.06.03,"Monroe,NY",631,41.33,-74.18,NY
2017.06.02,"Monroe,NY",642,41.33,-74.18,NY
2017.06.04,"Monroe,NY",650,41.33,-74.18,NY
2017.06.03,"Monroe,NY",686,41.33,-74.18,NY
2017.06.02,"Monroe,NY",709,41.33,-74.18,NY
2017.06.03,"Monroe,NY",716,41.33,-74.18,NY
2017.06.01,"Monroe,NY",732,41.33,-74.18,NY
2017.06.02,"Monroe,NY",755,41.33,-74.18,NY
2017.06.02,"Monroe,NY",787,41.33,-74.18,NY
2017.06.04,"Monroe,NY",793,41.33,-74.18,NY
2017.06.01,"Monroe,NY",807,41.33,-74.18,NY
2017.06.01,"Monroe,NY",819,41.33,-74.18,NY
2017.06.02,"Monroe,NY",848,41.33,-74.18,NY
2017.06.02,"Monroe,NY",884,41.33,-74.18,NY
2017.06.01,"Monroe,NY",925,41.33,-74.18,NY
2017.06.03,"Monroe,NY",1035,41.33,-74.18,NY
2017.06.03,"Monroe,NY",1064,41.33,-74.18,NY
2017.06.03,"Monroe,NY",1088,41.33,-74.18,NY
2017.06.02,"Monroe,NY",1273,41.33,-74.18,NY
2017.06.01,"Monroe,NY",1280,41.33,-74.18,NY
2017.06.01,"Monroe,NY",1360,41.33,-74.18,NY
2017.06.01,"Monroe,NY",1371,41.33,-74.18,NY
2017.06.04,"Monroe,NY",1788,41.33,-74.18,NY
2017.06.02,"Monroe,NY",2657,41.33,-74.18,NY
2017.06.03,"Monroe,NY",4073,41.33,-74.18,NY
2017.06.01,"Monroe,NY",4864,41.33,-74.18,NY
2017.06.01,"Monroe,NY",5082,41.33,-74.18,NY
2017.06.03,"Monroe,NY",5913,41.33,-74.18,NY
2017.06.01,"Monroe,PA",619,40.57,-75.2,PA
2017.06.03,"Monroe,PA",635,40.57,-75.2,PA
2017.06.02,"Monroe,PA",662,40.57,-75.2,PA
2017.06.01,"Monroe,PA",925,40.57,-75.2,PA
2017.06.04,"Monroe,PA",1801,40.57,-75.2,PA
2017.06.04,"Monroe,TN",516,36.43,-85.25,TN
2017.06.02,"Monroe,TN",1031,36.43,-85.25,TN
2017.06.02,"Monroe,WI",1059,42.6,-89.63,WI
2017.06.01,"Montcalm,MI",513,43.25,-85.27,MI
2017.06.01,"Monterey,CA",516,36.6,-121.9,CA
2017.06.02,"Monterey,CA",562,36.6,-121.9,CA
2017.06.03,"Monterey,CA",566,36.6,-121.9,CA
2017.06.01,"Monterey,CA",591,36.6,-121.9,CA
2017.06.01,"Monterey,CA",592,36.6,-121.9,CA
2017.06.04,"Monterey,CA",639,36.6,-121.9,CA
2017.06.02,"Monterey,CA",652,36.6,-121.9,CA
2017.06.02,"Monterey,CA",679,36.6,-121.9,CA
2017.06.04,"Monterey,CA",712,36.6,-121.9,CA
2017.06.02,"Monterey,CA",733,36.6,-121.9,CA
2017.06.03,"Monterey,CA",743,36.6,-121.9,CA
2017.06.01,"Monterey,CA",851,36.6,-121.9,CA
2017.06.04,"Monterey,CA",886,36.6,-121.9,CA
2017.06.02,"Monterey,CA",1001,36.6,-121.9,CA
2017.06.04,"Monterey,CA",1046,36.6,-121.9,CA
2017.06.01,"Monterey,CA",1189,36.6,-121.9,CA
2017.06.04,"Monterey,CA",1356,36.6,-121.9,CA
2017.06.02,"Monterey,CA",1457,36.6,-121.9,CA
2017.06.01,"Monterey,CA",1499,36.6,-121.9,CA
2017.06.03,"Monterey,CA",1542,36.6,-121.9,CA
2017.06.02,"Monterey,CA",1601,36.6,-121.9,CA
2017.06.04,"Monterey,CA",2051,36.6,-121.9,CA
2017.06.03,"Monterey,CA",2147,36.6,-121.9,CA
2017.06.04,"Monterey,CA",2767,36.6,-121.9,CA
2017.06.01,"Montgomery,AL",521,32.37,-86.3,AL
2017.06.03,"Montgomery,AL",582,32.37,-86.3,AL
2017.06.03,"Montgomery,AL",583,32.37,-86.3,AL
2017.06.03,"Montgomery,AL",700,32.37,-86.3,AL
2017.06.01,"Montgomery,AL",750,32.37,-86.3,AL
2017.06.01,"Montgomery,AL",794,32.37,-86.3,AL
2017.06.03,"Montgomery,AL",1387,32.37,-86.3,AL
2017.06.04,"Montgomery,AL",1999,32.37,-86.3,AL
2017.06.02,"Montgomery,IN",691,38.67,-87.05,IN
2017.06.03,"Montgomery,IN",709,38.67,-87.05,IN
2017.06.02,"Montgomery,IN",783,38.67,-87.05,IN
2017.06.01,"Montgomery,MD",516,39.02,-77.05,MD
2017.06.04,"Montgomery,MD",533,39.02,-77.05,MD
2017.06.01,"Montgomery,MD",536,39.02,-77.05,MD
2017.06.03,"Montgomery,MD",540,39.02,-77.05,MD
2017.06.02,"Montgomery,MD",561,39.02,-77.05,MD
2017.06.01,"Montgomery,MD",571,39.02,-77.05,MD
2017.06.03,"Montgomery,MD",582,39.02,-77.05,MD
2017.06.03,"Montgomery,MD",585,39.02,-77.05,MD
2017.06.01,"Montgomery,MD",611,39.02,-77.05,MD
2017.06.03,"Montgomery,MD",643,39.02,-77.05,MD
2017.06.02,"Montgomery,MD",649,39.02,-77.05,MD
2017.06.04,"Montgomery,MD",714,39.02,-77.05,MD
2017.06.02,"Montgomery,MD",727,39.02,-77.05,MD
2017.06.02,"Montgomery,MD",734,39.02,-77.05,MD
2017.06.03,"Montgomery,MD",744,39.02,-77.05,MD
2017.06.03,"Montgomery,MD",757,39.02,-77.05,MD
2017.06.01,"Montgomery,MD",775,39.02,-77.05,MD
2017.06.01,"Montgomery,MD",811,39.02,-77.05,MD
2017.06.04,"Montgomery,MD",820,39.02,-77.05,MD
2017.06.02,"Montgomery,MD",837,39.02,-77.05,MD
2017.06.04,"Montgomery,MD",870,39.02,-77.05,MD
2017.06.04,"Montgomery,MD",906,39.02,-77.05,MD
2017.06.01,"Montgomery,MD",963,39.02,-77.05,MD
2017.06.02,"Montgomery,MD",987,39.02,-77.05,MD
2017.06.02,"Montgomery,MD",1007,39.02,-77.05,MD
2017.06.01,"Montgomery,MD",1026,39.02,-77.05,MD
2017.06.04,"Montgomery,MD",1145,39.02,-77.05,MD
2017.06.02,"Montgomery,MD",1190,39.02,-77.05,MD
2017.06.04,"Montgomery,MD",1300,39.02,-77.05,MD
2017.06.03,"Montgomery,MD",1317,39.02,-77.05,MD
2017.06.03,"Montgomery,MD",1318,39.02,-77.05,MD
2017.06.02,"Montgomery,MD",1554,39.02,-77.05,MD
2017.06.02,"Montgomery,MD",2041,39.02,-77.05,MD
2017.06.04,"Montgomery,MD",2270,39.02,-77.05,MD
2017.06.01,"Montgomery,MD",2380,39.02,-77.05,MD
2017.06.01,"Montgomery,MD",3246,39.02,-77.05,MD
2017.06.02,"Montgomery,MD",8474,39.02,-77.05,MD
2017.06.02,"Montgomery,NY",523,41.53,-74.23,NY
2017.06.04,"Montgomery,NY",575,41.53,-74.23,NY
2017.06.02,"Montgomery,NY",2213,41.53,-74.23,NY
2017.06.01,"Montgomery,OH",503,39.23,-84.35,OH
2017.06.03,"Montgomery,OH",546,39.23,-84.35,OH
2017.06.03,"Montgomery,OH",552,39.23,-84.35,OH
2017.06.04,"Montgomery,OH",563,39.23,-84.35,OH
2017.06.03,"Montgomery,OH",576,39.23,-84.35,OH
2017.06.02,"Montgomery,OH",595,39.23,-84.35,OH
2017.06.02,"Montgomery,OH",605,39.23,-84.35,OH
2017.06.04,"Montgomery,OH",614,39.23,-84.35,OH
2017.06.02,"Montgomery,OH",692,39.23,-84.35,OH
2017.06.04,"Montgomery,OH",711,39.23,-84.35,OH
2017.06.04,"Montgomery,OH",715,39.23,-84.35,OH
2017.06.04,"Montgomery,OH",896,39.23,-84.35,OH
2017.06.03,"Montgomery,OH",958,39.23,-84.35,OH
2017.06.01,"Montgomery,OH",1066,39.23,-84.35,OH
2017.06.02,"Montgomery,OH",2779,39.23,-84.35,OH
2017.06.03,"Montgomery,OH",3105,39.23,-84.35,OH
2017.06.01,"Montgomery,OH",6304,39.23,-84.35,OH
2017.06.02,"Montgomery,OH",11726,39.23,-84.35,OH
2017.06.02,"Montgomery,PA",502,41.17,-76.88,PA
2017.06.03,"Montgomery,PA",512,41.17,-76.88,PA
2017.06.01,"Montgomery,PA",513,41.17,-76.88,PA
2017.06.03,"Montgomery,PA",514,41.17,-76.88,PA
2017.06.03,"Montgomery,PA",557,41.17,-76.88,PA
2017.06.02,"Montgomery,PA",587,41.17,-76.88,PA
2017.06.03,"Montgomery,PA",602,41.17,-76.88,PA
2017.06.04,"Montgomery,PA",605,41.17,-76.88,PA
2017.06.02,"Montgomery,PA",626,41.17,-76.88,PA
2017.06.03,"Montgomery,PA",637,41.17,-76.88,PA
2017.06.03,"Montgomery,PA",695,41.17,-76.88,PA
2017.06.01,"Montgomery,PA",707,41.17,-76.88,PA
2017.06.01,"Montgomery,PA",712,41.17,-76.88,PA
2017.06.02,"Montgomery,PA",741,41.17,-76.88,PA
2017.06.04,"Montgomery,PA",918,41.17,-76.88,PA
2017.06.02,"Montgomery,PA",926,41.17,-76.88,PA
2017.06.02,"Montgomery,PA",1018,41.17,-76.88,PA
2017.06.03,"Montgomery,PA",1072,41.17,-76.88,PA
2017.06.02,"Montgomery,PA",1130,41.17,-76.88,PA
2017.06.01,"Montgomery,PA",1160,41.17,-76.88,PA
2017.06.04,"Montgomery,PA",1339,41.17,-76.88,PA
2017.06.04,"Montgomery,PA",1341,41.17,-76.88,PA
2017.06.01,"Montgomery,PA",1425,41.17,-76.88,PA
2017.06.04,"Montgomery,PA",1456,41.17,-76.88,PA
2017.06.03,"Montgomery,PA",1509,41.17,-76.88,PA
2017.06.04,"Montgomery,PA",5633,41.17,-76.88,PA
2017.06.01,"Montgomery,PA",6459,41.17,-76.88,PA
2017.06.01,"Montgomery,PA",11021,41.17,-76.88,PA
2017.06.04,"Montgomery,PA",12183,41.17,-76.88,PA
2017.06.01,"Montgomery,PA",14538,41.17,-76.88,PA
2017.06.04,"Montgomery,TN",580,35.47,-88.15,TN
2017.06.02,"Montgomery,TN",640,35.47,-88.15,TN
2017.06.01,"Montgomery,TN",718,35.47,-88.15,TN
2017.06.03,"Montgomery,TN",1209,35.47,-88.15,TN
2017.06.01,"Montgomery,TN",1840,35.47,-88.15,TN
2017.06.02,"Montgomery,TX",514,30.38,-95.7,TX
2017.06.04,"Montgomery,TX",528,30.38,-95.7,TX
2017.06.02,"Montgomery,TX",632,30.38,-95.7,TX
2017.06.04,"Montgomery,TX",767,30.38,-95.7,TX
2017.06.02,"Montgomery,TX",974,30.38,-95.7,TX
2017.06.02,"Montgomery,TX",1132,30.38,-95.7,TX
2017.06.04,"Montgomery,TX",1138,30.38,-95.7,TX
2017.06.03,"Montgomery,TX",1338,30.38,-95.7,TX
2017.06.03,"Montgomery,TX",1563,30.38,-95.7,TX
